,gen,nevals,bestError,env
0,1,1,41.96722583128495,0
1,2,51,41.9623271028899,0
2,3,101,41.95752697893077,0
3,4,151,41.95152773640981,0
4,5,201,41.94518620281544,0
5,6,251,41.93811455737951,0
6,7,301,41.92816112938538,0
7,8,351,41.91093412253762,0
8,9,401,41.89222410183581,0
9,10,451,41.86485083298966,0
10,11,501,41.82698107867452,0
11,12,551,41.76289582348711,0
12,13,601,41.6747946924119,0
13,14,651,41.57561816956789,0
14,15,701,41.49311119916424,0
15,16,751,41.3616559630056,0
16,17,801,41.10282091300704,0
17,18,851,40.73632807326998,0
18,19,901,39.597742458630286,0
19,20,951,33.03248576698017,0
20,21,1001,26.451983409828053,0
21,22,1051,26.451983409828053,0
22,23,1101,23.54698646491566,0
23,24,1151,17.80697301664492,0
24,25,1201,17.80697301664492,0
25,26,1251,16.74962990837427,0
26,27,1301,16.74962990837427,0
27,28,1351,14.814624562673496,0
28,29,1401,14.814624562673496,0
29,30,1451,14.814624562673496,0
30,31,1501,9.858193643667876,0
31,32,1551,9.858193643667876,0
32,33,1601,9.858193643667876,0
33,34,1651,5.401124079329385,0
34,35,1701,5.401124079329385,0
35,36,1751,5.401124079329385,0
36,37,1801,5.401124079329385,0
37,38,1851,5.401124079329385,0
38,39,1901,5.401124079329385,0
39,40,1951,5.401124079329385,0
40,41,2001,5.401124079329385,0
41,42,2051,5.401124079329385,0
42,43,2101,3.974818004631516,0
43,44,2151,3.974818004631516,0
44,45,2201,3.974818004631516,0
45,46,2251,3.974818004631516,0
46,47,2301,3.974818004631516,0
47,48,2351,3.974818004631516,0
48,49,2401,3.974818004631516,0
49,50,2451,26.2777473008814,1
50,51,2501,25.003421866974744,1
51,52,2551,11.641851746672003,1
52,53,2601,11.641851746672003,1
53,54,2651,11.641851746672003,1
54,55,2701,11.641851746672003,1
55,56,2751,11.641851746672003,1
56,57,2801,5.5517763464375705,1
57,58,2851,5.5517763464375705,1
58,59,2901,5.5517763464375705,1
59,60,2951,5.472322140393203,1
60,61,3001,5.472322140393203,1
61,62,3051,5.472322140393203,1
62,63,3101,5.472322140393203,1
63,64,3151,5.472322140393203,1
64,65,3201,5.472322140393203,1
65,66,3251,5.472322140393203,1
66,67,3301,5.472322140393203,1
67,68,3351,5.472322140393203,1
68,69,3401,5.472322140393203,1
69,70,3451,5.472322140393203,1
70,71,3501,5.472322140393203,1
71,72,3551,5.472322140393203,1
72,73,3601,5.472322140393203,1
73,74,3651,5.472322140393203,1
74,75,3701,5.472322140393203,1
75,76,3751,5.472322140393203,1
76,77,3801,5.472322140393203,1
77,78,3851,5.472322140393203,1
78,79,3901,5.472322140393203,1
79,80,3951,5.472322140393203,1
80,81,4001,5.472322140393203,1
81,82,4051,5.472322140393203,1
82,83,4101,5.472322140393203,1
83,84,4151,5.472322140393203,1
84,85,4201,5.472322140393203,1
85,86,4251,5.472322140393203,1
86,87,4301,5.472322140393203,1
87,88,4351,5.472322140393203,1
88,89,4401,5.472322140393203,1
89,90,4451,5.472322140393203,1
90,91,4501,5.472322140393203,1
91,92,4551,5.472322140393203,1
92,93,4601,5.472322140393203,1
93,94,4651,5.472322140393203,1
94,95,4701,5.472322140393203,1
