,gen,nevals,bestError,env
0,1,1,64.78575786837489,0
1,2,51,64.77976181955457,0
2,3,101,64.77593997340952,0
3,4,151,64.7656511978311,0
4,5,201,64.75075740565899,0
5,6,251,64.73106261903564,0
6,7,301,64.70594065239041,0
7,8,351,64.66832473496093,0
8,9,401,64.6141318147832,0
9,10,451,64.53663565586402,0
10,11,501,64.43304241620694,0
11,12,551,64.22963945108295,0
12,13,601,63.902149020668894,0
13,14,651,63.0807885425128,0
14,15,701,60.17736169150832,0
15,16,751,53.24565552549948,0
16,17,801,53.24565552549948,0
17,18,851,51.83483577664232,0
18,19,901,30.13112063471708,0
19,20,951,30.13112063471708,0
20,21,1001,30.13112063471708,0
21,22,1051,30.13112063471708,0
22,23,1101,27.95118792979543,0
23,24,1151,10.16529203891276,0
24,25,1201,10.16529203891276,0
25,26,1251,10.16529203891276,0
26,27,1301,10.16529203891276,0
27,28,1351,10.16529203891276,0
28,29,1401,10.16529203891276,0
29,30,1451,10.16529203891276,0
30,31,1501,10.16529203891276,0
31,32,1551,10.16529203891276,0
32,33,1601,10.16529203891276,0
33,34,1651,10.16529203891276,0
34,35,1701,10.16529203891276,0
35,36,1751,10.16529203891276,0
36,37,1801,10.16529203891276,0
37,38,1851,10.16529203891276,0
38,39,1901,10.16529203891276,0
39,40,1951,10.16529203891276,0
40,41,2001,10.16529203891276,0
41,42,2051,10.16529203891276,0
42,43,2101,10.16529203891276,0
43,44,2151,10.16529203891276,0
44,45,2201,10.16529203891276,0
45,46,2251,10.16529203891276,0
46,47,2301,25.919532194914822,1
47,48,2351,25.919532194914822,1
48,49,2401,25.919532194914822,1
49,50,2451,17.743018180047265,1
50,51,2501,17.743018180047265,1
51,52,2551,17.743018180047265,1
52,53,2601,17.743018180047265,1
53,54,2651,17.743018180047265,1
54,55,2701,17.31546691858302,1
55,56,2751,17.31546691858302,1
56,57,2801,17.31546691858302,1
57,58,2851,17.31546691858302,1
58,59,2901,17.31546691858302,1
59,60,2951,9.23802700261713,1
60,61,3001,9.23802700261713,1
61,62,3051,9.23802700261713,1
62,63,3101,9.23802700261713,1
63,64,3151,9.23802700261713,1
64,65,3201,9.23802700261713,1
65,66,3251,9.23802700261713,1
66,67,3301,9.23802700261713,1
67,68,3351,9.23802700261713,1
68,69,3401,9.23802700261713,1
69,70,3451,9.23802700261713,1
70,71,3501,9.23802700261713,1
71,72,3551,9.23802700261713,1
72,73,3601,9.23802700261713,1
73,74,3651,9.23802700261713,1
74,75,3701,9.23802700261713,1
75,76,3751,9.23802700261713,1
76,77,3801,8.425374426284982,1
77,78,3851,8.425374426284982,1
78,79,3901,4.441118179896591,1
79,80,3951,34.467833469689964,2
80,81,4001,29.560549951804305,2
81,82,4051,29.560549951804305,2
82,83,4101,29.560549951804305,2
83,84,4151,29.560549951804305,2
84,85,4201,29.560549951804305,2
85,86,4251,29.560549951804305,2
86,87,4301,29.560549951804305,2
87,88,4351,29.560549951804305,2
88,89,4401,29.560549951804305,2
89,90,4451,21.46439385343761,2
90,91,4501,13.712515048528914,2
91,92,4551,13.712515048528914,2
92,93,4601,13.712515048528914,2
93,94,4651,13.712515048528914,2
94,95,4701,13.712515048528914,2
95,96,4751,10.053077135478285,2
96,97,4801,10.053077135478285,2
97,98,4851,10.053077135478285,2
98,99,4901,10.053077135478285,2
99,100,4951,10.053077135478285,2
100,101,5001,10.053077135478285,2
101,102,5051,10.053077135478285,2
102,103,5101,10.053077135478285,2
103,104,5151,10.053077135478285,2
104,105,5201,10.053077135478285,2
105,106,5251,10.053077135478285,2
106,107,5301,10.053077135478285,2
107,108,5351,10.053077135478285,2
108,109,5401,10.053077135478285,2
109,110,5451,10.053077135478285,2
110,111,5501,10.053077135478285,2
111,112,5551,10.053077135478285,2
112,113,5601,10.053077135478285,2
113,114,5651,10.053077135478285,2
114,115,5701,10.053077135478285,2
115,116,5751,10.053077135478285,2
116,117,5801,10.053077135478285,2
117,118,5851,10.053077135478285,2
118,119,5901,10.053077135478285,2
119,120,5951,10.053077135478285,2
120,121,6001,10.053077135478285,2
121,122,6051,10.053077135478285,2
122,123,6101,10.053077135478285,2
123,124,6151,10.053077135478285,2
124,125,6201,10.053077135478285,2
125,126,6251,10.053077135478285,2
126,127,6301,10.053077135478285,2
127,128,6351,10.053077135478285,2
128,129,6401,10.053077135478285,2
129,130,6451,10.053077135478285,2
130,131,6501,10.053077135478285,2
131,132,6551,10.053077135478285,2
132,133,6601,10.053077135478285,2
133,134,6651,10.053077135478285,2
134,135,6701,10.053077135478285,2
135,136,6751,10.053077135478285,2
136,137,6801,10.053077135478285,2
137,138,6851,10.053077135478285,2
138,139,6901,10.053077135478285,2
139,140,6951,10.053077135478285,2
140,141,7001,10.053077135478285,2
141,142,7051,10.053077135478285,2
142,143,7101,10.053077135478285,2
143,144,7151,10.053077135478285,2
144,145,7201,10.053077135478285,2
145,146,7251,10.053077135478285,2
146,147,7301,10.053077135478285,2
147,148,7351,10.053077135478285,2
148,149,7401,10.053077135478285,2
149,150,7451,10.053077135478285,2
150,151,7501,10.053077135478285,2
151,152,7551,10.053077135478285,2
152,153,7601,10.053077135478285,2
153,154,7651,10.053077135478285,2
154,155,7701,10.053077135478285,2
