,gen,nevals,bestError,env
0,1,1,68.89495420107758,0
1,2,51,68.88595420016955,0
2,3,101,68.88061437202394,0
3,4,151,68.8678770345234,0
4,5,201,68.85288882505392,0
5,6,251,68.83615481988191,0
6,7,301,68.80070746653753,0
7,8,351,68.75422715240911,0
8,9,401,68.6885169991309,0
9,10,451,68.5909455949551,0
10,11,501,68.43241830096298,0
11,12,551,68.20243414286136,0
12,13,601,67.71737984274566,0
13,14,651,66.39649926495098,0
14,15,701,63.057147130181264,0
15,16,751,53.94993977577804,0
16,17,801,44.86386336832295,0
17,18,851,44.86386336832295,0
18,19,901,35.88498035674195,0
19,20,951,34.03829647492752,0
20,21,1001,34.03829647492752,0
21,22,1051,34.03829647492752,0
22,23,1101,34.03829647492752,0
23,24,1151,7.567560501810504,0
24,25,1201,7.567560501810504,0
25,26,1251,7.567560501810504,0
26,27,1301,7.567560501810504,0
27,28,1351,7.567560501810504,0
28,29,1401,7.567560501810504,0
29,30,1451,7.567560501810504,0
30,31,1501,7.567560501810504,0
31,32,1551,7.567560501810504,0
32,33,1601,7.567560501810504,0
33,34,1651,7.567560501810504,0
34,35,1701,7.567560501810504,0
35,36,1751,7.567560501810504,0
36,37,1801,7.567560501810504,0
37,38,1851,7.567560501810504,0
38,39,1901,7.567560501810504,0
39,40,1951,7.567560501810504,0
40,41,2001,7.567560501810504,0
41,42,2051,7.567560501810504,0
42,43,2101,7.567560501810504,0
43,44,2151,7.567560501810504,0
44,45,2201,7.567560501810504,0
45,46,2251,7.567560501810504,0
46,47,2301,41.86078270822578,1
47,48,2351,41.86078270822578,1
48,49,2401,27.565133604423096,1
49,50,2451,25.197978661144543,1
50,51,2501,25.197978661144543,1
51,52,2551,9.808832287598804,1
52,53,2601,9.808832287598804,1
53,54,2651,9.808832287598804,1
54,55,2701,9.808832287598804,1
55,56,2751,9.808832287598804,1
56,57,2801,9.808832287598804,1
57,58,2851,9.808832287598804,1
58,59,2901,9.808832287598804,1
59,60,2951,9.808832287598804,1
60,61,3001,9.336746458594313,1
61,62,3051,9.336746458594313,1
62,63,3101,9.336746458594313,1
63,64,3151,9.336746458594313,1
64,65,3201,9.336746458594313,1
65,66,3251,9.336746458594313,1
66,67,3301,9.336746458594313,1
67,68,3351,9.336746458594313,1
68,69,3401,9.336746458594313,1
69,70,3451,9.336746458594313,1
70,71,3501,9.336746458594313,1
71,72,3551,9.336746458594313,1
72,73,3601,9.336746458594313,1
73,74,3651,9.336746458594313,1
74,75,3701,9.336746458594313,1
75,76,3751,9.336746458594313,1
76,77,3801,9.336746458594313,1
77,78,3851,9.336746458594313,1
78,79,3901,9.336746458594313,1
79,80,3951,36.89637606715088,2
80,81,4001,36.89637606715088,2
81,82,4051,36.89637606715088,2
82,83,4101,36.89637606715088,2
83,84,4151,31.465167275907618,2
84,85,4201,31.465167275907618,2
85,86,4251,31.465167275907618,2
86,87,4301,29.88921884520071,2
87,88,4351,17.991891151512277,2
88,89,4401,17.991891151512277,2
89,90,4451,17.991891151512277,2
90,91,4501,17.991891151512277,2
91,92,4551,17.991891151512277,2
92,93,4601,17.991891151512277,2
93,94,4651,17.991891151512277,2
94,95,4701,17.991891151512277,2
95,96,4751,17.991891151512277,2
96,97,4801,17.991891151512277,2
97,98,4851,17.991891151512277,2
98,99,4901,17.991891151512277,2
99,100,4951,17.991891151512277,2
100,101,5001,17.991891151512277,2
101,102,5051,17.991891151512277,2
102,103,5101,17.991891151512277,2
103,104,5151,17.991891151512277,2
104,105,5201,17.991891151512277,2
105,106,5251,17.991891151512277,2
106,107,5301,17.991891151512277,2
107,108,5351,17.991891151512277,2
108,109,5401,17.991891151512277,2
109,110,5451,17.991891151512277,2
110,111,5501,14.59686851105107,2
111,112,5551,14.59686851105107,2
112,113,5601,14.59686851105107,2
113,114,5651,14.59686851105107,2
114,115,5701,14.59686851105107,2
115,116,5751,14.59686851105107,2
116,117,5801,14.59686851105107,2
117,118,5851,14.59686851105107,2
118,119,5901,14.59686851105107,2
119,120,5951,14.59686851105107,2
120,121,6001,14.59686851105107,2
121,122,6051,14.59686851105107,2
122,123,6101,14.59686851105107,2
123,124,6151,14.59686851105107,2
124,125,6201,14.59686851105107,2
125,126,6251,14.59686851105107,2
126,127,6301,14.59686851105107,2
127,128,6351,14.59686851105107,2
128,129,6401,14.59686851105107,2
129,130,6451,9.310530145749496,2
130,131,6501,9.310530145749496,2
131,132,6551,9.310530145749496,2
132,133,6601,9.310530145749496,2
133,134,6651,9.310530145749496,2
134,135,6701,9.310530145749496,2
135,136,6751,9.310530145749496,2
136,137,6801,9.310530145749496,2
137,138,6851,9.310530145749496,2
138,139,6901,9.310530145749496,2
139,140,6951,9.310530145749496,2
140,141,7001,9.310530145749496,2
141,142,7051,9.310530145749496,2
