,gen,nevals,bestError,env
0,1,50,56.82036756176518,0
1,2,100,56.82036756176518,0
2,3,150,54.83660596435628,0
3,4,200,37.206371157069455,0
4,5,250,37.206371157069455,0
5,6,300,32.064231312303775,0
6,7,350,32.064231312303775,0
7,8,400,32.064231312303775,0
8,9,450,21.26897699142749,0
9,10,500,21.26897699142749,0
10,11,550,21.26897699142749,0
11,12,600,21.26897699142749,0
12,13,650,21.26897699142749,0
13,14,700,21.26897699142749,0
14,15,750,21.26897699142749,0
15,16,800,21.26897699142749,0
16,17,850,20.745865534594728,0
17,18,900,20.745865534594728,0
18,19,950,20.745865534594728,0
19,20,1000,20.745865534594728,0
20,21,1050,20.745865534594728,0
21,22,1100,20.745865534594728,0
22,23,1150,20.745865534594728,0
23,24,1200,20.745865534594728,0
24,25,1250,20.745865534594728,0
25,26,1300,20.745865534594728,0
26,27,1350,20.745865534594728,0
27,28,1400,20.745865534594728,0
28,29,1450,20.745865534594728,0
29,30,1500,20.745865534594728,0
30,31,1550,20.745865534594728,0
31,32,1600,20.745865534594728,0
32,33,1650,20.745865534594728,0
33,34,1700,20.745865534594728,0
34,35,1750,19.646901378098576,0
35,36,1800,19.646901378098576,0
36,37,1850,19.646901378098576,0
37,38,1900,19.561443553621626,0
38,39,1950,19.561443553621626,0
39,40,2000,19.561443553621626,0
40,41,2050,19.561443553621626,0
41,42,2100,19.561443553621626,0
42,43,2150,19.561443553621626,0
43,44,2200,19.561443553621626,0
44,45,2250,19.561443553621626,0
45,46,2300,19.561443553621626,0
46,47,2350,19.561443553621626,0
47,48,2400,19.561443553621626,0
48,49,2450,19.561443553621626,0
49,50,2500,49.07183769191852,1
50,51,2550,48.075765136267705,1
51,52,2600,43.82655017205576,1
52,53,2650,26.350510576313685,1
53,54,2700,5.424867898149223,1
54,55,2750,5.424867898149223,1
55,56,2800,5.424867898149223,1
56,57,2850,5.424867898149223,1
57,58,2900,1.2878551000702956,1
58,59,2950,1.2878551000702956,1
59,60,3000,1.2878551000702956,1
60,61,3050,1.2878551000702956,1
61,62,3100,0.4520745748609514,1
62,63,3150,0.4520745748609514,1
63,64,3200,0.4520745748609514,1
64,65,3250,0.4520745748609514,1
65,66,3300,0.4520745748609514,1
66,67,3350,0.4520745748609514,1
67,68,3400,0.4520745748609514,1
68,69,3450,0.4520745748609514,1
69,70,3500,0.4520745748609514,1
70,71,3550,0.4520745748609514,1
71,72,3600,0.4520745748609514,1
72,73,3650,0.4520745748609514,1
73,74,3700,0.4520745748609514,1
74,75,3750,0.4520745748609514,1
75,76,3800,0.4520745748609514,1
76,77,3850,0.4520745748609514,1
77,78,3900,0.4520745748609514,1
78,79,3950,0.4520745748609514,1
79,80,4000,0.4520745748609514,1
80,81,4050,0.4520745748609514,1
81,82,4100,0.4520745748609514,1
82,83,4150,0.4520745748609514,1
83,84,4200,0.4520745748609514,1
84,85,4250,0.4520745748609514,1
85,86,4300,0.4520745748609514,1
86,87,4350,0.4520745748609514,1
87,88,4400,0.4520745748609514,1
88,89,4450,0.4520745748609514,1
89,90,4500,0.4520745748609514,1
90,91,4550,0.4520745748609514,1
91,92,4600,0.4520745748609514,1
92,93,4650,0.4520745748609514,1
93,94,4700,0.4520745748609514,1
94,95,4750,0.4520745748609514,1
95,96,4800,0.4520745748609514,1
96,97,4850,0.4520745748609514,1
97,98,4900,0.4520745748609514,1
98,99,4950,0.4520745748609514,1
99,100,5000,61.15272759915832,2
100,101,5050,60.11600569277465,2
101,102,5100,58.53551021149035,2
102,103,5150,51.50768289396915,2
103,104,5200,19.68249867507555,2
104,105,5250,8.465696771710022,2
105,106,5300,8.465696771710022,2
106,107,5350,8.465696771710022,2
107,108,5400,8.465696771710022,2
108,109,5450,8.465696771710022,2
109,110,5500,5.9852042400886845,2
110,111,5550,4.400211297955899,2
111,112,5600,4.400211297955899,2
112,113,5650,4.400211297955899,2
113,114,5700,4.037455913626168,2
114,115,5750,4.037455913626168,2
115,116,5800,4.037455913626168,2
116,117,5850,4.037455913626168,2
117,118,5900,4.037455913626168,2
118,119,5950,4.037455913626168,2
119,120,6000,4.037455913626168,2
120,121,6050,4.037455913626168,2
121,122,6100,2.786175192130841,2
122,123,6150,2.786175192130841,2
123,124,6200,1.470565462365748,2
124,125,6250,1.470565462365748,2
125,126,6300,1.470565462365748,2
126,127,6350,1.470565462365748,2
127,128,6400,1.470565462365748,2
128,129,6450,1.470565462365748,2
129,130,6500,1.470565462365748,2
130,131,6550,1.470565462365748,2
131,132,6600,1.470565462365748,2
132,133,6650,1.470565462365748,2
133,134,6700,1.470565462365748,2
134,135,6750,1.470565462365748,2
135,136,6800,1.344213459398965,2
136,137,6850,1.344213459398965,2
137,138,6900,1.344213459398965,2
138,139,6950,1.344213459398965,2
139,140,7000,1.344213459398965,2
140,141,7050,1.344213459398965,2
141,142,7100,1.344213459398965,2
142,143,7150,1.344213459398965,2
143,144,7200,1.344213459398965,2
144,145,7250,1.344213459398965,2
145,146,7300,1.344213459398965,2
146,147,7350,1.344213459398965,2
147,148,7400,1.344213459398965,2
148,149,7450,1.344213459398965,2
149,150,7500,61.391074008908255,3
150,151,7550,61.07088906165149,3
151,152,7600,60.4521471047865,3
152,153,7650,57.40609336368024,3
153,154,7700,49.56469706315671,3
154,155,7750,28.90745999312108,3
155,156,7800,28.90745999312108,3
156,157,7850,18.19527286760645,3
157,158,7900,5.642963380308238,3
158,159,7950,5.642963380308238,3
159,160,8000,5.642963380308238,3
160,161,8050,5.642963380308238,3
161,162,8100,4.735383121036996,3
162,163,8150,4.735383121036996,3
163,164,8200,2.209389287102695,3
164,165,8250,2.209389287102695,3
165,166,8300,2.209389287102695,3
166,167,8350,2.209389287102695,3
167,168,8400,2.209389287102695,3
168,169,8450,2.209389287102695,3
169,170,8500,2.209389287102695,3
170,171,8550,2.209389287102695,3
171,172,8600,2.209389287102695,3
172,173,8650,1.6943420308638295,3
173,174,8700,1.6943420308638295,3
174,175,8750,1.6943420308638295,3
175,176,8800,1.6943420308638295,3
176,177,8850,1.2943117772207486,3
177,178,8900,1.2943117772207486,3
178,179,8950,1.2943117772207486,3
179,180,9000,1.2943117772207486,3
180,181,9050,1.2943117772207486,3
181,182,9100,1.2943117772207486,3
182,183,9150,1.2943117772207486,3
183,184,9200,1.2943117772207486,3
184,185,9250,1.2943117772207486,3
185,186,9300,1.2943117772207486,3
186,187,9350,1.2943117772207486,3
187,188,9400,1.2943117772207486,3
188,189,9450,1.2943117772207486,3
189,190,9500,1.2943117772207486,3
190,191,9550,1.2943117772207486,3
191,192,9600,1.166105783773368,3
192,193,9650,1.166105783773368,3
193,194,9700,1.166105783773368,3
194,195,9750,1.166105783773368,3
195,196,9800,1.166105783773368,3
196,197,9850,1.166105783773368,3
197,198,9900,0.9785393415668082,3
198,199,9950,0.9785393415668082,3
199,200,10000,62.16237649802563,4
200,201,10050,61.40728744974712,4
201,202,10100,56.08857169931305,4
202,203,10150,34.70676775022079,4
203,204,10200,15.81073445144365,4
204,205,10250,15.81073445144365,4
205,206,10300,4.254316978493328,4
206,207,10350,4.254316978493328,4
207,208,10400,4.254316978493328,4
208,209,10450,4.254316978493328,4
209,210,10500,4.254316978493328,4
210,211,10550,3.9981740088058686,4
211,212,10600,3.9981740088058686,4
212,213,10650,1.9198078296544023,4
213,214,10700,1.1524420943011933,4
214,215,10750,1.1524420943011933,4
215,216,10800,1.1524420943011933,4
216,217,10850,1.1524420943011933,4
217,218,10900,1.1524420943011933,4
218,219,10950,1.1524420943011933,4
219,220,11000,1.1524420943011933,4
220,221,11050,1.1524420943011933,4
221,222,11100,1.1524420943011933,4
222,223,11150,1.1524420943011933,4
223,224,11200,1.1524420943011933,4
224,225,11250,1.1524420943011933,4
225,226,11300,1.1524420943011933,4
226,227,11350,1.1524420943011933,4
227,228,11400,1.1524420943011933,4
228,229,11450,1.1524420943011933,4
229,230,11500,1.1524420943011933,4
230,231,11550,1.1524420943011933,4
231,232,11600,1.1524420943011933,4
232,233,11650,1.1524420943011933,4
233,234,11700,1.1524420943011933,4
234,235,11750,1.1524420943011933,4
235,236,11800,1.1524420943011933,4
236,237,11850,1.1524420943011933,4
237,238,11900,1.1524420943011933,4
238,239,11950,1.1524420943011933,4
239,240,12000,1.1524420943011933,4
240,241,12050,1.1524420943011933,4
241,242,12100,1.1524420943011933,4
242,243,12150,1.1524420943011933,4
243,244,12200,1.1524420943011933,4
244,245,12250,1.1524420943011933,4
245,246,12300,1.1524420943011933,4
246,247,12350,1.1524420943011933,4
247,248,12400,1.1524420943011933,4
248,249,12450,1.1524420943011933,4
249,250,12500,67.54394418190552,5
250,251,12550,66.81125913389555,5
251,252,12600,65.21732155214958,5
252,253,12650,59.55589327259629,5
253,254,12700,38.2343004644174,5
254,255,12750,9.21337109302187,5
255,256,12800,9.21337109302187,5
256,257,12850,0.8083863158069136,5
257,258,12900,0.8083863158069136,5
258,259,12950,0.8083863158069136,5
259,260,13000,0.8083863158069136,5
260,261,13050,0.8083863158069136,5
261,262,13100,0.8083863158069136,5
262,263,13150,0.8083863158069136,5
263,264,13200,0.8083863158069136,5
264,265,13250,0.8083863158069136,5
265,266,13300,0.8083863158069136,5
266,267,13350,0.8083863158069136,5
267,268,13400,0.8083863158069136,5
268,269,13450,0.8083863158069136,5
269,270,13500,0.8083863158069136,5
270,271,13550,0.8083863158069136,5
271,272,13600,0.8083863158069136,5
272,273,13650,0.8083863158069136,5
273,274,13700,0.8083863158069136,5
274,275,13750,0.8083863158069136,5
275,276,13800,0.8083863158069136,5
276,277,13850,0.8083863158069136,5
277,278,13900,0.8083863158069136,5
278,279,13950,0.8083863158069136,5
279,280,14000,0.8083863158069136,5
280,281,14050,0.8083863158069136,5
281,282,14100,0.8083863158069136,5
282,283,14150,0.8083863158069136,5
283,284,14200,0.8083863158069136,5
284,285,14250,0.8083863158069136,5
285,286,14300,0.8083863158069136,5
286,287,14350,0.8083863158069136,5
287,288,14400,0.8083863158069136,5
288,289,14450,0.8083863158069136,5
289,290,14500,0.8083863158069136,5
290,291,14550,0.8083863158069136,5
291,292,14600,0.8083863158069136,5
292,293,14650,0.8083863158069136,5
293,294,14700,0.8083863158069136,5
294,295,14750,0.8083863158069136,5
295,296,14800,0.8083863158069136,5
296,297,14850,0.8083863158069136,5
297,298,14900,0.8083863158069136,5
298,299,14950,0.5998432380468728,5
299,300,15000,0.5998432380468728,5
