,gen,nevals,bestError,env
0,1,1,65.39951604951061,0
1,2,51,65.39463836664034,0
2,3,101,65.38975900851813,0
3,4,151,65.37802427061868,0
4,5,201,65.35982585739877,0
5,6,251,65.33166262568571,0
6,7,301,65.28887332959633,0
7,8,351,65.21770494963977,0
8,9,401,65.08761214768091,0
9,10,451,64.84178292596887,0
10,11,501,64.39151686816675,0
11,12,551,63.11971044498399,0
12,13,601,58.66907678368483,0
13,14,651,53.6236476084819,0
14,15,701,43.09119507309342,0
15,16,751,40.980313316320405,0
16,17,801,38.06644853635429,0
17,18,851,38.06644853635429,0
18,19,901,35.69375785803536,0
19,20,951,35.69375785803536,0
20,21,1001,35.69375785803536,0
21,22,1051,31.91833340770465,0
22,23,1101,31.91833340770465,0
23,24,1151,29.59064012267361,0
24,25,1201,29.59064012267361,0
25,26,1251,29.59064012267361,0
26,27,1301,29.59064012267361,0
27,28,1351,28.359215322210986,0
28,29,1401,28.359215322210986,0
29,30,1451,28.359215322210986,0
30,31,1501,28.359215322210986,0
31,32,1551,28.359215322210986,0
32,33,1601,28.359215322210986,0
33,34,1651,28.359215322210986,0
34,35,1701,28.359215322210986,0
35,36,1751,28.359215322210986,0
36,37,1801,28.359215322210986,0
37,38,1851,28.359215322210986,0
38,39,1901,19.25194102548935,0
39,40,1951,19.25194102548935,0
40,41,2001,19.25194102548935,0
41,42,2051,19.25194102548935,0
42,43,2101,19.25194102548935,0
43,44,2151,19.25194102548935,0
44,45,2201,19.25194102548935,0
45,46,2251,19.25194102548935,0
46,47,2301,18.56283045964709,0
47,48,2351,18.56283045964709,0
48,49,2401,18.56283045964709,0
49,50,2451,41.579521874252166,1
50,51,2501,41.579521874252166,1
51,52,2551,41.579521874252166,1
52,53,2601,33.9535376692866,1
53,54,2651,24.050463735306487,1
54,55,2701,24.050463735306487,1
55,56,2751,19.914457680205672,1
56,57,2801,19.914457680205672,1
57,58,2851,19.914457680205672,1
58,59,2901,19.914457680205672,1
59,60,2951,19.914457680205672,1
60,61,3001,19.914457680205672,1
