,gen,nevals,bestError,env
0,1,1,59.6730009819612,0
1,2,51,59.66237177392438,0
2,3,101,59.65643375471756,0
3,4,151,59.640948269145866,0
4,5,201,59.619582497740254,0
5,6,251,59.59050229348013,0
6,7,301,59.55329700347823,0
7,8,351,59.50719894989963,0
8,9,401,59.45001251780916,0
9,10,451,59.30419672360483,0
10,11,501,58.95181912551656,0
11,12,551,58.339753030954704,0
12,13,601,57.23998091376986,0
13,14,651,56.49833899138059,0
14,15,701,56.49833899138059,0
15,16,751,54.2756308922336,0
16,17,801,47.268270665177965,0
17,18,851,45.064117877184486,0
18,19,901,45.064117877184486,0
19,20,951,44.623532710891126,0
20,21,1001,35.7596747655662,0
21,22,1051,35.7596747655662,0
22,23,1101,35.7596747655662,0
23,24,1151,35.7596747655662,0
24,25,1201,35.7596747655662,0
25,26,1251,34.643647302135726,0
26,27,1301,32.68888292325596,0
27,28,1351,32.68888292325596,0
28,29,1401,32.68888292325596,0
29,30,1451,32.68888292325596,0
30,31,1501,32.68888292325596,0
31,32,1551,32.68888292325596,0
32,33,1601,32.68888292325596,0
33,34,1651,31.38738280752281,0
34,35,1701,31.38738280752281,0
35,36,1751,31.38738280752281,0
36,37,1801,31.38738280752281,0
37,38,1851,31.38738280752281,0
38,39,1901,31.38738280752281,0
39,40,1951,31.38738280752281,0
40,41,2001,31.38738280752281,0
41,42,2051,31.38738280752281,0
42,43,2101,31.38738280752281,0
43,44,2151,31.38738280752281,0
44,45,2201,31.38738280752281,0
45,46,2251,31.38738280752281,0
46,47,2301,31.38738280752281,0
47,48,2351,31.38738280752281,0
48,49,2401,31.38738280752281,0
49,50,2451,40.62791969422538,1
50,51,2501,38.941802026960296,1
51,52,2551,34.25141522928264,1
52,53,2601,34.25141522928264,1
53,54,2651,34.25141522928264,1
54,55,2701,33.6891132945932,1
55,56,2751,33.6891132945932,1
56,57,2801,33.6891132945932,1
57,58,2851,30.8900898299074,1
58,59,2901,30.8900898299074,1
59,60,2951,30.8900898299074,1
60,61,3001,30.8900898299074,1
61,62,3051,30.8900898299074,1
62,63,3101,30.8900898299074,1
63,64,3151,30.8900898299074,1
64,65,3201,30.8900898299074,1
65,66,3251,30.8900898299074,1
66,67,3301,25.904764041471097,1
67,68,3351,25.904764041471097,1
68,69,3401,25.904764041471097,1
69,70,3451,25.904764041471097,1
70,71,3501,25.904764041471097,1
71,72,3551,25.904764041471097,1
72,73,3601,25.904764041471097,1
73,74,3651,25.904764041471097,1
74,75,3701,25.904764041471097,1
75,76,3751,25.904764041471097,1
76,77,3801,25.904764041471097,1
77,78,3851,25.904764041471097,1
78,79,3901,25.70076352862183,1
79,80,3951,25.70076352862183,1
80,81,4001,25.70076352862183,1
81,82,4051,25.70076352862183,1
82,83,4101,25.70076352862183,1
83,84,4151,25.70076352862183,1
84,85,4201,25.70076352862183,1
85,86,4251,25.70076352862183,1
86,87,4301,25.70076352862183,1
87,88,4351,25.028226112457123,1
88,89,4401,25.028226112457123,1
89,90,4451,22.765179612638065,1
90,91,4501,22.765179612638065,1
91,92,4551,22.765179612638065,1
92,93,4601,22.765179612638065,1
93,94,4651,22.765179612638065,1
94,95,4701,22.765179612638065,1
95,96,4751,22.765179612638065,1
96,97,4801,22.765179612638065,1
97,98,4851,22.765179612638065,1
98,99,4901,22.765179612638065,1
99,100,4951,44.20007239199159,2
100,101,5001,29.864791618198385,2
101,102,5051,29.864791618198385,2
102,103,5101,29.864791618198385,2
103,104,5151,24.188312112516563,2
104,105,5201,24.188312112516563,2
105,106,5251,24.188312112516563,2
106,107,5301,24.188312112516563,2
107,108,5351,24.188312112516563,2
108,109,5401,24.188312112516563,2
109,110,5451,24.188312112516563,2
110,111,5501,24.188312112516563,2
111,112,5551,24.188312112516563,2
112,113,5601,24.188312112516563,2
113,114,5651,24.188312112516563,2
114,115,5701,24.188312112516563,2
115,116,5751,24.188312112516563,2
116,117,5801,24.188312112516563,2
117,118,5851,24.188312112516563,2
118,119,5901,24.188312112516563,2
119,120,5951,24.188312112516563,2
120,121,6001,24.188312112516563,2
121,122,6051,24.188312112516563,2
122,123,6101,24.188312112516563,2
123,124,6151,24.188312112516563,2
124,125,6201,24.188312112516563,2
125,126,6251,24.188312112516563,2
126,127,6301,21.42310714853891,2
127,128,6351,21.42310714853891,2
128,129,6401,21.42310714853891,2
129,130,6451,21.42310714853891,2
130,131,6501,21.42310714853891,2
131,132,6551,21.42310714853891,2
132,133,6601,21.42310714853891,2
133,134,6651,21.42310714853891,2
134,135,6701,21.42310714853891,2
135,136,6751,21.42310714853891,2
136,137,6801,18.65027237876844,2
137,138,6851,18.65027237876844,2
138,139,6901,18.65027237876844,2
139,140,6951,18.65027237876844,2
140,141,7001,18.65027237876844,2
141,142,7051,18.65027237876844,2
142,143,7101,18.65027237876844,2
143,144,7151,18.65027237876844,2
144,145,7201,18.65027237876844,2
145,146,7251,18.65027237876844,2
146,147,7301,18.65027237876844,2
147,148,7351,18.65027237876844,2
148,149,7401,18.65027237876844,2
149,150,7451,46.80462670665058,3
150,151,7501,46.80462670665058,3
151,152,7551,46.80462670665058,3
152,153,7601,44.11483098162853,3
153,154,7651,29.799319129509776,3
154,155,7701,29.799319129509776,3
155,156,7751,29.799319129509776,3
156,157,7801,29.799319129509776,3
157,158,7851,29.799319129509776,3
158,159,7901,29.673665366990264,3
159,160,7951,29.673665366990264,3
160,161,8001,29.673665366990264,3
161,162,8051,29.673665366990264,3
162,163,8101,29.673665366990264,3
163,164,8151,29.673665366990264,3
164,165,8201,29.673665366990264,3
165,166,8251,29.673665366990264,3
166,167,8301,29.673665366990264,3
167,168,8351,29.673665366990264,3
168,169,8401,29.30612041897151,3
169,170,8451,29.30612041897151,3
170,171,8501,29.30612041897151,3
171,172,8551,29.30612041897151,3
172,173,8601,29.30612041897151,3
173,174,8651,29.30612041897151,3
174,175,8701,29.221442486689057,3
175,176,8751,29.221442486689057,3
176,177,8801,29.221442486689057,3
177,178,8851,27.81048130247372,3
178,179,8901,27.81048130247372,3
179,180,8951,27.81048130247372,3
180,181,9001,27.81048130247372,3
181,182,9051,27.81048130247372,3
182,183,9101,27.81048130247372,3
183,184,9151,27.81048130247372,3
184,185,9201,27.81048130247372,3
185,186,9251,27.81048130247372,3
186,187,9301,27.81048130247372,3
187,188,9351,27.81048130247372,3
188,189,9401,27.81048130247372,3
189,190,9451,27.81048130247372,3
190,191,9501,27.81048130247372,3
191,192,9551,27.81048130247372,3
192,193,9601,27.81048130247372,3
193,194,9651,27.81048130247372,3
194,195,9701,27.81048130247372,3
195,196,9751,27.81048130247372,3
196,197,9801,27.81048130247372,3
197,198,9851,27.81048130247372,3
198,199,9901,27.81048130247372,3
199,200,9951,44.133612029007054,4
200,201,10001,44.133612029007054,4
201,202,10051,42.33236658616613,4
202,203,10101,39.99386419558386,4
203,204,10151,31.99482798188552,4
204,205,10201,31.99482798188552,4
205,206,10251,27.901904617160056,4
206,207,10301,27.901904617160056,4
207,208,10351,27.901904617160056,4
208,209,10401,27.901904617160056,4
209,210,10451,26.501605586910134,4
210,211,10501,26.501605586910134,4
211,212,10551,26.501605586910134,4
212,213,10601,26.501605586910134,4
213,214,10651,26.501605586910134,4
214,215,10701,26.501605586910134,4
215,216,10751,26.501605586910134,4
216,217,10801,26.501605586910134,4
217,218,10851,26.501605586910134,4
218,219,10901,26.501605586910134,4
219,220,10951,26.501605586910134,4
220,221,11001,26.501605586910134,4
221,222,11051,26.501605586910134,4
222,223,11101,26.501605586910134,4
223,224,11151,26.501605586910134,4
224,225,11201,26.501605586910134,4
225,226,11251,26.501605586910134,4
226,227,11301,25.506332587627423,4
227,228,11351,25.506332587627423,4
228,229,11401,25.506332587627423,4
229,230,11451,25.506332587627423,4
230,231,11501,25.506332587627423,4
231,232,11551,25.506332587627423,4
232,233,11601,25.506332587627423,4
233,234,11651,25.506332587627423,4
234,235,11701,16.516703384223298,4
235,236,11751,16.516703384223298,4
236,237,11801,16.516703384223298,4
237,238,11851,16.516703384223298,4
238,239,11901,16.516703384223298,4
239,240,11951,16.516703384223298,4
240,241,12001,16.516703384223298,4
241,242,12051,16.516703384223298,4
242,243,12101,16.516703384223298,4
243,244,12151,16.516703384223298,4
244,245,12201,16.516703384223298,4
245,246,12251,16.516703384223298,4
246,247,12301,16.516703384223298,4
247,248,12351,16.516703384223298,4
248,249,12401,16.516703384223298,4
249,250,12451,46.01490970619411,5
250,251,12501,46.01490970619411,5
251,252,12551,46.01490970619411,5
252,253,12601,41.81634365924877,5
253,254,12651,41.81634365924877,5
254,255,12701,27.90983561679448,5
255,256,12751,27.90983561679448,5
256,257,12801,27.90983561679448,5
257,258,12851,27.90983561679448,5
258,259,12901,27.90983561679448,5
259,260,12951,27.90983561679448,5
260,261,13001,27.90983561679448,5
261,262,13051,27.90983561679448,5
262,263,13101,27.90983561679448,5
263,264,13151,27.90983561679448,5
