,gen,nevals,bestError,env
0,1,1,62.704909056719984,0
1,2,51,62.70221877285345,0
2,3,101,62.69955978357693,0
3,4,151,62.69442577255702,0
4,5,201,62.68826636861613,0
5,6,251,62.680817280604906,0
6,7,301,62.6717373132047,0
7,8,351,62.660589334000655,0
8,9,401,62.6468244113339,0
9,10,451,62.62978292900287,0
10,11,501,62.60874539632171,0
11,12,551,62.58278925700183,0
12,13,601,62.52848291074134,0
13,14,651,62.45044878049559,0
14,15,701,62.346944636700606,0
15,16,751,62.20421246157654,0
16,17,801,61.85576278766233,0
17,18,851,60.93246489836182,0
18,19,901,58.90491269641974,0
19,20,951,51.42238943469864,0
20,21,1001,37.84442847764493,0
21,22,1051,37.84442847764493,0
22,23,1101,37.84442847764493,0
23,24,1151,37.84442847764493,0
24,25,1201,37.84442847764493,0
25,26,1251,37.84442847764493,0
26,27,1301,37.84442847764493,0
27,28,1351,37.84442847764493,0
28,29,1401,37.84442847764493,0
29,30,1451,37.84442847764493,0
30,31,1501,31.42585981443857,0
31,32,1551,31.42585981443857,0
32,33,1601,31.42585981443857,0
33,34,1651,31.42585981443857,0
34,35,1701,31.42585981443857,0
35,36,1751,31.42585981443857,0
36,37,1801,31.42585981443857,0
37,38,1851,31.42585981443857,0
38,39,1901,31.42585981443857,0
39,40,1951,31.42585981443857,0
40,41,2001,31.42585981443857,0
41,42,2051,31.42585981443857,0
42,43,2101,31.42585981443857,0
43,44,2151,31.42585981443857,0
44,45,2201,31.42585981443857,0
45,46,2251,31.42585981443857,0
46,47,2301,31.42585981443857,0
47,48,2351,31.42585981443857,0
48,49,2401,31.42585981443857,0
49,50,2451,31.42585981443857,0
50,51,2501,31.42585981443857,0
51,52,2551,31.42585981443857,0
52,53,2601,31.42585981443857,0
53,54,2651,31.42585981443857,0
54,55,2701,31.42585981443857,0
55,56,2751,31.42585981443857,0
56,57,2801,31.42585981443857,0
57,58,2851,31.42585981443857,0
58,59,2901,31.42585981443857,0
59,60,2951,31.42585981443857,0
60,61,3001,31.42585981443857,0
61,62,3051,31.42585981443857,0
62,63,3101,31.42585981443857,0
63,64,3151,31.42585981443857,0
64,65,3201,31.42585981443857,0
65,66,3251,31.42585981443857,0
66,67,3301,31.42585981443857,0
67,68,3351,31.42585981443857,0
68,69,3401,31.42585981443857,0
69,70,3451,31.42585981443857,0
70,71,3501,31.42585981443857,0
71,72,3551,31.42585981443857,0
72,73,3601,31.42585981443857,0
73,74,3651,31.42585981443857,0
74,75,3701,31.42585981443857,0
75,76,3751,31.42585981443857,0
76,77,3801,30.966664956323985,0
77,78,3851,30.966664956323985,0
78,79,3901,30.966664956323985,0
79,80,3951,30.966664956323985,0
80,81,4001,30.966664956323985,0
81,82,4051,30.966664956323985,0
82,83,4101,30.966664956323985,0
83,84,4151,29.69302666498204,0
84,85,4201,29.69302666498204,0
85,86,4251,29.69302666498204,0
86,87,4301,29.69302666498204,0
87,88,4351,29.69302666498204,0
88,89,4401,29.69302666498204,0
89,90,4451,29.69302666498204,0
90,91,4501,29.69302666498204,0
91,92,4551,29.69302666498204,0
92,93,4601,29.69302666498204,0
93,94,4651,29.69302666498204,0
94,95,4701,29.69302666498204,0
95,96,4751,29.69302666498204,0
96,97,4801,29.69302666498204,0
97,98,4851,29.69302666498204,0
98,99,4901,29.69302666498204,0
99,100,4951,29.69302666498204,0
100,101,5001,29.69302666498204,0
101,102,5051,29.69302666498204,0
102,103,5101,29.69302666498204,0
103,104,5151,29.69302666498204,0
104,105,5201,29.69302666498204,0
105,106,5251,29.69302666498204,0
106,107,5301,29.69302666498204,0
107,108,5351,29.69302666498204,0
108,109,5401,29.69302666498204,0
109,110,5451,29.69302666498204,0
110,111,5501,29.69302666498204,0
111,112,5551,29.69302666498204,0
112,113,5601,29.69302666498204,0
113,114,5651,29.69302666498204,0
114,115,5701,29.69302666498204,0
115,116,5751,29.69302666498204,0
116,117,5801,29.69302666498204,0
117,118,5851,29.69302666498204,0
118,119,5901,29.69302666498204,0
119,120,5951,39.31268957121365,1
120,121,6001,39.31268957121365,1
121,122,6051,39.31268957121365,1
122,123,6101,35.72508382709914,1
123,124,6151,33.54499422874431,1
124,125,6201,33.54499422874431,1
125,126,6251,42.83679560665577,2
126,127,6301,35.36379616045964,2
127,128,6351,35.36379616045964,2
128,129,6401,35.36379616045964,2
129,130,6451,34.35939939947174,2
130,131,6501,31.25227528064734,2
131,132,6551,31.25227528064734,2
132,133,6601,31.25227528064734,2
133,134,6651,29.50951551696027,2
134,135,6701,29.50951551696027,2
135,136,6751,29.50951551696027,2
136,137,6801,29.50951551696027,2
137,138,6851,29.50951551696027,2
138,139,6901,29.50951551696027,2
139,140,6951,29.50951551696027,2
140,141,7001,29.50951551696027,2
141,142,7051,29.50951551696027,2
142,143,7101,29.50951551696027,2
143,144,7151,29.50951551696027,2
144,145,7201,29.50951551696027,2
145,146,7251,29.50951551696027,2
146,147,7301,29.50951551696027,2
147,148,7351,29.50951551696027,2
148,149,7401,29.50951551696027,2
149,150,7451,29.50951551696027,2
150,151,7501,29.50951551696027,2
151,152,7551,29.50951551696027,2
152,153,7601,29.50951551696027,2
153,154,7651,29.50951551696027,2
154,155,7701,29.50951551696027,2
155,156,7751,29.50951551696027,2
156,157,7801,29.50951551696027,2
157,158,7851,29.50951551696027,2
158,159,7901,29.458933267524262,2
159,160,7951,29.458933267524262,2
160,161,8001,29.458933267524262,2
161,162,8051,28.793830092214776,2
162,163,8101,28.793830092214776,2
163,164,8151,28.793830092214776,2
164,165,8201,28.793830092214776,2
165,166,8251,28.793830092214776,2
166,167,8301,28.793830092214776,2
167,168,8351,28.793830092214776,2
168,169,8401,28.793830092214776,2
169,170,8451,28.793830092214776,2
170,171,8501,28.793830092214776,2
171,172,8551,28.793830092214776,2
172,173,8601,28.793830092214776,2
173,174,8651,28.793830092214776,2
174,175,8701,28.793830092214776,2
175,176,8751,28.793830092214776,2
176,177,8801,28.793830092214776,2
177,178,8851,28.793830092214776,2
178,179,8901,28.793830092214776,2
179,180,8951,28.793830092214776,2
180,181,9001,28.793830092214776,2
181,182,9051,28.793830092214776,2
182,183,9101,28.42593088182209,2
183,184,9151,28.42593088182209,2
184,185,9201,28.42593088182209,2
185,186,9251,28.42593088182209,2
186,187,9301,28.42593088182209,2
187,188,9351,28.42593088182209,2
188,189,9401,28.42593088182209,2
189,190,9451,28.42593088182209,2
190,191,9501,28.42593088182209,2
191,192,9551,28.42593088182209,2
192,193,9601,28.42593088182209,2
193,194,9651,28.42593088182209,2
194,195,9701,28.42593088182209,2
195,196,9751,28.42593088182209,2
196,197,9801,26.657430880459398,2
197,198,9851,26.657430880459398,2
198,199,9901,26.657430880459398,2
199,200,9951,26.657430880459398,2
200,201,10001,26.657430880459398,2
201,202,10051,26.657430880459398,2
202,203,10101,26.657430880459398,2
203,204,10151,26.657430880459398,2
204,205,10201,26.657430880459398,2
205,206,10251,26.657430880459398,2
206,207,10301,26.657430880459398,2
207,208,10351,26.657430880459398,2
208,209,10401,26.657430880459398,2
209,210,10451,26.657430880459398,2
210,211,10501,26.657430880459398,2
211,212,10551,26.657430880459398,2
212,213,10601,26.657430880459398,2
213,214,10651,37.76026830412401,3
214,215,10701,29.01222388534829,3
215,216,10751,29.01222388534829,3
216,217,10801,29.01222388534829,3
217,218,10851,29.01222388534829,3
218,219,10901,29.01222388534829,3
219,220,10951,29.01222388534829,3
220,221,11001,29.01222388534829,3
221,222,11051,29.01222388534829,3
222,223,11101,29.01222388534829,3
223,224,11151,29.01222388534829,3
224,225,11201,29.01222388534829,3
225,226,11251,29.01222388534829,3
226,227,11301,29.01222388534829,3
227,228,11351,27.587500460109997,3
228,229,11401,27.587500460109997,3
229,230,11451,27.587500460109997,3
230,231,11501,27.587500460109997,3
231,232,11551,27.587500460109997,3
232,233,11601,27.587500460109997,3
233,234,11651,27.587500460109997,3
234,235,11701,27.587500460109997,3
235,236,11751,27.587500460109997,3
236,237,11801,27.587500460109997,3
237,238,11851,27.587500460109997,3
238,239,11901,27.587500460109997,3
239,240,11951,27.587500460109997,3
240,241,12001,27.587500460109997,3
241,242,12051,27.587500460109997,3
242,243,12101,26.039483055309752,4
243,244,12151,26.039483055309752,4
244,245,12201,26.039483055309752,4
245,246,12251,40.91807757996284,5
246,247,12301,38.697242090688576,5
247,248,12351,38.697242090688576,5
248,249,12401,38.697242090688576,5
249,250,12451,33.4601374666301,5
250,251,12501,33.4601374666301,5
251,252,12551,33.4601374666301,5
252,253,12601,32.84083645397359,5
253,254,12651,32.84083645397359,5
254,255,12701,32.84083645397359,5
255,256,12751,32.84083645397359,5
256,257,12801,31.519607738076367,5
257,258,12851,31.519607738076367,5
258,259,12901,31.519607738076367,5
259,260,12951,31.519607738076367,5
260,261,13001,31.519607738076367,5
261,262,13051,31.519607738076367,5
262,263,13101,31.519607738076367,5
263,264,13151,31.519607738076367,5
264,265,13201,31.519607738076367,5
265,266,13251,31.519607738076367,5
266,267,13301,31.519607738076367,5
267,268,13351,31.519607738076367,5
268,269,13401,31.519607738076367,5
269,270,13451,31.519607738076367,5
270,271,13501,31.519607738076367,5
271,272,13551,31.519607738076367,5
272,273,13601,31.519607738076367,5
273,274,13651,31.519607738076367,5
274,275,13701,31.519607738076367,5
275,276,13751,31.519607738076367,5
276,277,13801,31.519607738076367,5
277,278,13851,31.519607738076367,5
278,279,13901,31.519607738076367,5
279,280,13951,31.519607738076367,5
280,281,14001,31.519607738076367,5
281,282,14051,31.519607738076367,5
282,283,14101,31.519607738076367,5
283,284,14151,31.519607738076367,5
284,285,14201,31.519607738076367,5
285,286,14251,31.519607738076367,5
286,287,14301,31.519607738076367,5
287,288,14351,31.519607738076367,5
288,289,14401,31.519607738076367,5
289,290,14451,31.519607738076367,5
290,291,14501,31.519607738076367,5
291,292,14551,31.519607738076367,5
292,293,14601,31.519607738076367,5
293,294,14651,31.519607738076367,5
294,295,14701,31.519607738076367,5
295,296,14751,31.519607738076367,5
296,297,14801,31.519607738076367,5
297,298,14851,31.519607738076367,5
298,299,14901,31.519607738076367,5
299,300,14951,31.519607738076367,5
