,gen,nevals,bestError,env
0,1,1,55.42526010296642,0
1,2,51,55.38742271544617,0
2,3,101,55.35320705939651,0
3,4,151,55.3139110578484,0
4,5,201,55.2680623356642,0
5,6,251,55.1986689183739,0
6,7,301,55.11091877101957,0
7,8,351,54.99998344169232,0
8,9,401,54.87278296674499,0
9,10,451,54.71726471561629,0
10,11,501,54.52692030500503,0
11,12,551,54.24640020650805,0
12,13,601,53.836824960763785,0
13,14,651,53.21715795071476,0
14,15,701,52.31816181684543,0
15,16,751,51.0044340098462,0
16,17,801,49.181854172357305,0
17,18,851,46.5950367174181,0
18,19,901,42.84593027811438,0
19,20,951,35.212294934870854,0
20,21,1001,52.748196068841295,1
21,22,1051,44.64461338222482,1
22,23,1101,36.93087907341932,1
23,24,1151,36.93087907341932,1
24,25,1201,36.82948044619506,1
25,26,1251,28.58582373017696,1
26,27,1301,28.58582373017696,1
27,28,1351,28.58582373017696,1
28,29,1401,28.58582373017696,1
29,30,1451,28.58582373017696,1
30,31,1501,28.58582373017696,1
31,32,1551,28.58582373017696,1
32,33,1601,28.58582373017696,1
33,34,1651,28.58582373017696,1
34,35,1701,28.58582373017696,1
35,36,1751,28.58582373017696,1
36,37,1801,33.82125291992948,2
37,38,1851,32.635126796173694,2
38,39,1901,32.635126796173694,2
39,40,1951,32.635126796173694,2
40,41,2001,30.11391312958748,2
41,42,2051,30.11391312958748,2
42,43,2101,30.11391312958748,2
43,44,2151,26.09403219084585,2
44,45,2201,26.09403219084585,2
45,46,2251,26.09403219084585,2
46,47,2301,26.09403219084585,2
47,48,2351,26.09403219084585,2
48,49,2401,26.09403219084585,2
49,50,2451,26.09403219084585,2
50,51,2501,26.09403219084585,2
51,52,2551,26.09403219084585,2
52,53,2601,26.09403219084585,2
53,54,2651,26.09403219084585,2
54,55,2701,26.09403219084585,2
55,56,2751,26.09403219084585,2
56,57,2801,26.09403219084585,2
57,58,2851,26.09403219084585,2
58,59,2901,26.09403219084585,2
59,60,2951,26.09403219084585,2
